2026-01-18 13:42:34,141 | INFO | menu_handler_dynamic | ✅ Тексти завантажено з backend.texts
2026-01-18 13:42:34,141 | INFO | bot | ✅ MenuHandler init args: ['bot']
2026-01-18 13:42:34,141 | INFO | menu_handler_dynamic | ✅ MenuHandler ініціалізовано (тільки з bot)
2026-01-18 13:42:34,141 | INFO | bot | 🚀 Bot started
2026-01-18 13:42:34,141 | INFO | aiogram.dispatcher.dispatcher | Start polling.
2026-01-18 13:42:40,933 | INFO | menu_handler_dynamic | ✅ Вибір мови показано користувачу 402229082
2026-01-18 13:42:42,064 | INFO | bot | ✅ Language saved: user=402229082 lang=uk
2026-01-18 13:42:42,275 | INFO | bot | 📜 GDPR shown to user 8591838355
2026-01-18 13:47:05,569 | INFO | bot | 🛑 Bot stopped
2026-01-18 13:47:05,571 | INFO | aiogram.dispatcher.dispatcher | Stop polling...
2026-01-18 13:47:05,571 | WARNING | aiogram | Goodbye!
2026-01-18 13:47:14,202 | CRITICAL | bot | ❌ TELEGRAM_BOT_TOKEN not set
2026-01-18 13:48:23,519 | INFO | bot | ✅ Bot & Dispatcher initialized
2026-01-18 13:48:23,519 | INFO | backend.database | ✅ All database tables initialized successfully
2026-01-18 13:48:23,519 | INFO | backend.database | ✅ Database initialized: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot_database.db
2026-01-18 13:48:23,535 | INFO | bot | ✅ Database initialized
2026-01-18 13:48:23,540 | INFO | bot | ✅ Text system loaded
2026-01-18 13:48:23,542 | ERROR | bot | ❌ docs_new not loaded: cannot import name 'register_handlers' from 'handlers.docs_new' (C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\handlers\docs_new.py)
2026-01-18 13:48:23,777 | INFO | aiogram | Bot: Deutschland PDF Assistant [@DE_PDF_Assistant_bot]
2026-01-18 13:48:23,893 | WARNING | aiogram | Updates were skipped successfully.
2026-01-18 13:48:23,894 | INFO | menu_handler_dynamic | ✅ Тексти завантажено з backend.texts
2026-01-18 13:48:23,894 | INFO | bot | ✅ MenuHandler init args: ['bot']
2026-01-18 13:48:23,896 | INFO | menu_handler_dynamic | ✅ MenuHandler ініціалізовано (тільки з bot)
2026-01-18 13:48:23,896 | INFO | bot | 🚀 Bot started
2026-01-18 13:48:23,896 | INFO | aiogram.dispatcher.dispatcher | Start polling.
2026-01-18 13:48:33,880 | INFO | menu_handler_dynamic | ✅ Вибір мови показано користувачу 402229082
2026-01-18 13:48:34,974 | INFO | bot | ✅ Language saved: user=402229082 lang=uk
2026-01-18 13:48:34,974 | INFO | bot | 🌐 Language selected: user=402229082 lang=uk
2026-01-18 13:48:35,209 | INFO | bot | 📜 GDPR shown with confirm button (lang=uk)
2026-01-18 13:48:36,695 | INFO | bot | ✅ GDPR confirmed by user 402229082
2026-01-18 13:48:36,891 | INFO | menu_handler_dynamic | ✅ Головне меню показано користувачу 8591838355
2026-01-18 13:56:55,067 | INFO | bot | 🛑 Bot stopped
2026-01-18 13:56:55,067 | INFO | aiogram.dispatcher.dispatcher | Stop polling...
2026-01-18 13:56:55,069 | WARNING | aiogram | Goodbye!
2026-01-18 13:57:05,128 | INFO | bot | ✅ Bot & Dispatcher initialized
2026-01-18 13:57:05,145 | INFO | backend.database | ✅ All database tables initialized successfully
2026-01-18 13:57:05,145 | INFO | backend.database | ✅ Database initialized: C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot_database.db
2026-01-18 13:57:05,145 | INFO | bot | ✅ Database initialized (C:\Users\Vitalii\Desktop\GOLD-BUILD-v5.0-main\GERMAN_DOC_BOT\bot_database.db)
2026-01-18 13:57:05,145 | INFO | bot | ✅ Text system loaded (backend.texts)
